"date","store","county","vendor","description","bottle_qty","btl_price","total"
"2014-12-02 00:00:00",2607,"Page","Wilson Daniels Ltd.","Corralejo Reposado Tequila",3,"$22.50","67.50"
"2014-12-02 00:00:00",2619,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"$19.34","38.68"
"2014-12-02 00:00:00",2619,"Polk","Brown-Forman Corporation","Herradura Anejo",3,"$42.08","126.24"
"2014-12-02 00:00:00",2619,"Polk","Brown-Forman Corporation","Herradura Gold Reposado 6pak",6,"$35.37","212.22"
"2014-12-02 00:00:00",2619,"Polk","Brown-Forman Corporation","Herradura Silver",3,"$31.41","94.23"
"2014-12-02 00:00:00",2619,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",12,"$15.00","180.00"
"2014-12-02 00:00:00",2619,"Polk","Jim Beam Brands","Sauza Gold",6,"$28.34","170.04"
"2014-12-02 00:00:00",2619,"Polk","Luxco-St Louis","El Mayor Blanco",6,"$16.50","99.00"
"2014-12-02 00:00:00",2619,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$18.75","56.25"
"2014-12-02 00:00:00",2619,"Polk","Sidney Frank Importing Co.","Casamigos Blanco",6,"$40.26","241.56"
"2014-12-02 00:00:00",2619,"Polk","Sidney Frank Importing Co.","Casamigos Reposado",6,"$41.76","250.56"
"2014-12-02 00:00:00",2619,"Polk","The Patron Spirits Company","Patron Silver Tequila",3,"$12.75","38.25"
"2014-12-02 00:00:00",2619,"Polk","The Patron Spirits Company","Patron Silver Tequila",3,"$21.00","63.00"
"2014-12-02 00:00:00",2619,"Polk","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-12-02 00:00:00",2620,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",1,"$19.34","19.34"
"2014-12-02 00:00:00",2620,"Polk","E AND J GALLO WINERY","Familia Camarena Reposado",3,"$15.00","45.00"
"2014-12-02 00:00:00",2620,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",2,"$15.00","30.00"
"2014-12-02 00:00:00",2620,"Polk","Jim Beam Brands","Sauza Cien Anos Reposado",1,"$15.00","15.00"
"2014-12-02 00:00:00",2620,"Polk","Luxco-St Louis","El Mayor Blanco",1,"$16.50","16.50"
"2014-12-02 00:00:00",2620,"Polk","Luxco-St Louis","Juarez Tequila Gold",2,"$9.75","19.50"
"2014-12-02 00:00:00",2620,"Polk","Proximo","El Zarco Silver",2,"$11.51","23.02"
"2014-12-02 00:00:00",2620,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",2,"$8.25","16.50"
"2014-12-02 00:00:00",2620,"Polk","The Patron Spirits Company","Patron Anejo",1,"$46.50","46.50"
"2014-12-02 00:00:00",2629,"Pottawattamie","Brown-Forman Corporation","El Jimador Anejo Tequila",6,"$19.34","116.04"
"2014-12-02 00:00:00",2629,"Pottawattamie","Jim Beam Brands","Sauza Gold",12,"$17.33","207.96"
"2014-12-02 00:00:00",2629,"Pottawattamie","Luxco-St Louis","El Mayor Blanco",6,"$16.50","99.00"
"2014-12-02 00:00:00",2629,"Pottawattamie","Luxco-St Louis","Juarez Tequila Gold",24,"$10.38","249.12"
"2014-12-02 00:00:00",2629,"Pottawattamie","Proximo","1800 Reposado Tequila",12,"$23.19","278.28"
"2014-12-02 00:00:00",2629,"Pottawattamie","Proximo","1800 Silver Tequila",6,"$23.19","139.14"
"2014-12-02 00:00:00",2629,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",2629,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",2629,"Pottawattamie","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",2629,"Pottawattamie","Sazerac Co., Inc.","Tortilla White Tequila",12,"$9.96","119.52"
"2014-12-02 00:00:00",2629,"Pottawattamie","Sazerac North America","Montezuma White Tequila",24,"$10.53","252.72"
"2014-12-02 00:00:00",2629,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",1,"$87.00","87.00"
"2014-12-02 00:00:00",2629,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-12-02 00:00:00",2641,"Pottawattamie","Jim Beam Brands","Hornitos Black Barrel",2,"$23.61","47.22"
"2014-12-02 00:00:00",2641,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Flask",24,"$8.25","198.00"
"2014-12-02 00:00:00",2641,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$30.38","182.28"
"2014-12-02 00:00:00",2641,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",2641,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-12-02 00:00:00",2644,"Webster","Jim Beam Brands","Sauza Blue Silver",12,"$16.53","198.36"
"2014-12-02 00:00:00",2644,"Webster","Luxco-St Louis","Juarez Tequila Silver",12,"$10.38","124.56"
"2014-12-02 00:00:00",2644,"Webster","Proximo","1800 Reposado Tequila",12,"$23.19","278.28"
"2014-12-02 00:00:00",2644,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",2644,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",2644,"Webster","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",2644,"Webster","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-12-02 00:00:00",2651,"Bremer","Campari(skyy)","Cabo Wabo Blanco",1,"$27.26","27.26"
"2014-12-02 00:00:00",2651,"Bremer","Jim Beam Brands","Hornitos Gold",1,"$25.19","25.19"
"2014-12-02 00:00:00",2651,"Bremer","Luxco-St Louis","Juarez Tequila Gold",24,"$10.38","249.12"
"2014-12-02 00:00:00",2651,"Bremer","Proximo","Jose Cuervo Especial Reposado Flask",3,"$8.25","24.75"
"2014-12-02 00:00:00",2651,"Bremer","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",2651,"Bremer","The Patron Spirits Company","Patron Anejo",1,"$46.50","46.50"
"2014-12-02 00:00:00",2651,"Bremer","The Patron Spirits Company","Patron Silver Tequila",2,"$21.00","42.00"
"2014-12-02 00:00:00",2656,"Clayton","Proximo","Jose Cuervo Especial Silver",1,"$15.74","15.74"
"2014-12-02 00:00:00",2660,"Sioux","Proximo","Jose Cuervo Especial Silver",1,"$18.75","18.75"
"2014-12-02 00:00:00",2660,"Sioux","The Patron Spirits Company","Patron Tequila Silver",6,"$40.50","243.00"
"2014-12-02 00:00:00",2661,"O'Brien","Bacardi U.S.A., Inc.","Cazadores Reposado",1,"$26.25","26.25"
"2014-12-02 00:00:00",2661,"O'Brien","Jim Beam Brands","Hornitos Gold",6,"$20.46","122.76"
"2014-12-02 00:00:00",2661,"O'Brien","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",2665,"Dallas","Campari(skyy)","Cabo Wabo Blanco",6,"$27.26","163.56"
"2014-12-02 00:00:00",2665,"Dallas","Jim Beam Brands","Sauza Blanco Silver",6,"$14.18","85.08"
"2014-12-02 00:00:00",2665,"Dallas","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",2665,"Dallas","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",2665,"Dallas","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",2665,"Dallas","Sazerac Co., Inc.","Tortilla White Tequila",6,"$9.30","55.80"
"2014-12-02 00:00:00",2843,"Linn","E AND J GALLO WINERY","Familia Camarena Silver",1,"$15.00","15.00"
"2014-12-02 00:00:00",2843,"Linn","Jim Beam Brands","Sauza Gold",2,"$28.34","56.68"
"2014-12-02 00:00:00",3056,"Wright","Proximo","Jose Cuervo Especial Reposado Flask",4,"$8.25","33.00"
"2014-12-02 00:00:00",3390,"Dickinson","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$30.38","60.76"
"2014-12-02 00:00:00",3390,"Dickinson","The Patron Spirits Company","Patron Anejo",1,"$46.50","46.50"
"2014-12-02 00:00:00",3390,"Dickinson","The Patron Spirits Company","Patron Reposado Tequila",1,"$42.00","42.00"
"2014-12-02 00:00:00",3390,"Dickinson","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-12-02 00:00:00",3420,"Polk","Brown-Forman Corporation","Herradura Gold Reposado 6pak",12,"$35.37","424.44"
"2014-12-02 00:00:00",3420,"Polk","Campari(skyy)","Cabo Wabo Reposado",12,"$31.14","373.68"
"2014-12-02 00:00:00",3420,"Polk","Jim Beam Brands","Sauza Gold",12,"$17.33","207.96"
"2014-12-02 00:00:00",3420,"Polk","Proximo","1800 Reposado Tequila",84,"$23.19","1947.96"
"2014-12-02 00:00:00",3420,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",114,"$18.75","2137.50"
"2014-12-02 00:00:00",3420,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",120,"$30.38","3645.60"
"2014-12-02 00:00:00",3420,"Polk","Proximo","Jose Cuervo Tradicional Reposado Tequila",48,"$22.35","1072.80"
"2014-12-02 00:00:00",3420,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-12-02 00:00:00",3443,"Pottawattamie","Sazerac North America","Montezuma Gold Tequila",12,"$10.53","126.36"
"2014-12-02 00:00:00",3514,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",3514,"Webster","Proximo","Jose Cuervo Especial Silver",2,"$15.74","31.48"
"2014-12-02 00:00:00",3514,"Webster","The Patron Spirits Company","Patron Anejo",1,"$24.75","24.75"
"2014-12-02 00:00:00",3514,"Webster","The Patron Spirits Company","Patron Silver Tequila",3,"$12.75","38.25"
"2014-12-02 00:00:00",3529,"Cherokee","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"$16.73","33.46"
"2014-12-02 00:00:00",3529,"Cherokee","Campari(skyy)","Cabo Wabo Blanco",1,"$27.26","27.26"
"2014-12-02 00:00:00",3529,"Cherokee","Luxco-St Louis","Juarez Tequila Silver",2,"$10.38","20.76"
"2014-12-02 00:00:00",3529,"Cherokee","Proximo","Jose Cuervo Especial Reposado Tequila",1,"$30.38","30.38"
"2014-12-02 00:00:00",3529,"Cherokee","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-12-02 00:00:00",3542,"Mitchell","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-12-02 00:00:00",3621,"O'Brien","Diageo Americas","Don Julio Blanco Tequila",1,"$39.74","39.74"
"2014-12-02 00:00:00",3621,"O'Brien","Gemini Spirits","Pueblo Viejo Anejo Tequila",12,"$21.12","253.44"
"2014-12-02 00:00:00",3621,"O'Brien","Sazerac North America","Montezuma Gold Tequila",24,"$10.53","252.72"
"2014-12-02 00:00:00",3621,"O'Brien","The Patron Spirits Company","Patron Silver Tequila",2,"$21.00","42.00"
"2014-12-02 00:00:00",3622,"Dickinson","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",3625,"Polk","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",3645,"Polk","Jim Beam Brands","Sauza Gold",6,"$28.34","170.04"
"2014-12-02 00:00:00",3645,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",3666,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$30.38","182.28"
"2014-12-02 00:00:00",3695,"Plymouth","Proximo","Jose Cuervo Especial Reposado Flask",2,"$8.25","16.50"
"2014-12-02 00:00:00",3700,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",1,"$40.50","40.50"
"2014-12-02 00:00:00",3704,"Palo Alto","Jim Beam Brands","Sauza Conmemorativo",1,"$21.26","21.26"
"2014-12-02 00:00:00",3704,"Palo Alto","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$18.75","37.50"
"2014-12-02 00:00:00",3704,"Palo Alto","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-12-02 00:00:00",3705,"Lyon","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",3705,"Lyon","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-12-02 00:00:00",3728,"Pottawattamie","Brown-Forman Corporation","El Jimador Reposado Tequila",1,"$16.73","16.73"
"2014-12-02 00:00:00",3728,"Pottawattamie","Luxco-St Louis","Juarez Tequila Silver",3,"$10.38","31.14"
"2014-12-02 00:00:00",3728,"Pottawattamie","Proximo","Jose Cuervo Cinge",1,"$15.87","15.87"
"2014-12-02 00:00:00",3728,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-12-02 00:00:00",3728,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",3728,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",3728,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",6,"$40.50","243.00"
"2014-12-02 00:00:00",3742,"Plymouth","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",3742,"Plymouth","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",3761,"Taylor","Diageo Americas","Don Julio Blanco Tequila",1,"$39.74","39.74"
"2014-12-02 00:00:00",3761,"Taylor","Jim Beam Brands","Sauza Blanco Silver",12,"$14.18","170.16"
"2014-12-02 00:00:00",3761,"Taylor","Jim Beam Brands","Sauza Gold",2,"$14.18","28.36"
"2014-12-02 00:00:00",3761,"Taylor","Proximo","1800 Reposado Tequila",2,"$23.19","46.38"
"2014-12-02 00:00:00",3761,"Taylor","Sazerac North America","Montezuma White Tequila",2,"$10.53","21.06"
"2014-12-02 00:00:00",3766,"Chickasaw","The Patron Spirits Company","Patron Tequila Silver",1,"$40.50","40.50"
"2014-12-02 00:00:00",3783,"Pocahontas","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$15.74","47.22"
"2014-12-02 00:00:00",3783,"Pocahontas","The Patron Spirits Company","Patron Reposado Tequila",2,"$42.00","84.00"
"2014-12-02 00:00:00",3808,"Black Hawk","Jim Beam Brands","Hornitos Gold",1,"$25.19","25.19"
"2014-12-02 00:00:00",3808,"Black Hawk","Luxco-St Louis","Juarez Tequila Gold",3,"$10.38","31.14"
"2014-12-02 00:00:00",3808,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-12-02 00:00:00",3808,"Black Hawk","Sazerac Co., Inc.","Tortilla White Tequila",2,"$9.96","19.92"
"2014-12-02 00:00:00",3816,"Montgomery","Pernod Ricard USA/Austin Nichols","Avion Anejo",1,"$43.49","43.49"
"2014-12-02 00:00:00",3816,"Montgomery","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$30.38","182.28"
"2014-12-02 00:00:00",3816,"Montgomery","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",3816,"Montgomery","Proximo","Jose Cuervo Especial Silver",3,"$18.75","56.25"
"2014-12-02 00:00:00",3816,"Montgomery","The Patron Spirits Company","Patron Tequila Silver",4,"$40.50","162.00"
"2014-12-02 00:00:00",3822,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",3822,"Johnson","The Patron Spirits Company","Patron Tequila Silver",1,"$40.50","40.50"
"2014-12-02 00:00:00",3830,"Union","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",3881,"Marshall","Campari(skyy)","Espolon Reposado",6,"$20.13","120.78"
"2014-12-02 00:00:00",3881,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$30.38","182.28"
"2014-12-02 00:00:00",3881,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-12-02 00:00:00",3881,"Marshall","The Patron Spirits Company","Patron Reposado Tequila",6,"$42.00","252.00"
"2014-12-02 00:00:00",3889,"Bremer","Luxco-St Louis","Juarez Tequila Gold",12,"$9.75","117.00"
"2014-12-02 00:00:00",3912,"Linn","Gemini Spirits","Margaritaville Silver Tequila",1,"$11.27","11.27"
"2014-12-02 00:00:00",3912,"Linn","Proximo","1800 Silver Tequila",1,"$13.44","13.44"
"2014-12-02 00:00:00",3912,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",4,"$15.74","62.96"
"2014-12-02 00:00:00",3912,"Linn","The Patron Spirits Company","Patron Silver Tequila",1,"$12.75","12.75"
"2014-12-02 00:00:00",3912,"Linn","The Patron Spirits Company","Patron Silver Tequila",2,"$21.00","42.00"
"2014-12-02 00:00:00",3912,"Linn","The Patron Spirits Company","Patron Tequila Silver Mini",1,"$30.45","30.45"
"2014-12-02 00:00:00",3942,"Tama","Jim Beam Brands","Hornitos Gold",2,"$20.46","40.92"
"2014-12-02 00:00:00",3950,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$15.74","47.22"
"2014-12-02 00:00:00",3963,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",4,"$18.75","75.00"
"2014-12-02 00:00:00",3969,"Adair","Luxco-St Louis","Juarez Tequila Gold",12,"$10.38","124.56"
"2014-12-02 00:00:00",3969,"Adair","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",3981,"Sioux","Proximo","Jose Cuervo Tradicional Reposado Tequila",12,"$22.35","268.20"
"2014-12-02 00:00:00",4015,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",4015,"Story","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",4018,"Iowa","Luxco-St Louis","Juarez Tequila Silver",2,"$9.75","19.50"
"2014-12-02 00:00:00",4025,"Benton","Proximo","Jose Cuervo Especial Reposado Flask",4,"$8.25","33.00"
"2014-12-02 00:00:00",4025,"Benton","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-12-02 00:00:00",4025,"Benton","The Patron Spirits Company","Patron Silver Tequila",3,"$12.75","38.25"
"2014-12-02 00:00:00",4084,"Polk","Proximo","1800 Silver Tequila",1,"$23.19","23.19"
"2014-12-02 00:00:00",4102,"Story","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"$16.73","33.46"
"2014-12-02 00:00:00",4102,"Story","Sazerac Co., Inc.","Tortilla White Tequila",3,"$9.30","27.90"
"2014-12-02 00:00:00",4103,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",4129,"Story","Jim Beam Brands","Sauza Gold",6,"$17.33","103.98"
"2014-12-02 00:00:00",4131,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",4136,"Polk","Luxco-St Louis","Juarez Tequila Gold",12,"$9.75","117.00"
"2014-12-02 00:00:00",4136,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",4137,"Dallas","Luxco-St Louis","Juarez Tequila Gold",6,"$20.25","121.50"
"2014-12-02 00:00:00",4137,"Dallas","Proximo","1800 Silver Tequila",2,"$23.19","46.38"
"2014-12-02 00:00:00",4146,"Bremer","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"$16.73","33.46"
"2014-12-02 00:00:00",4146,"Bremer","Proximo","1800 Reposado Tequila",2,"$23.19","46.38"
"2014-12-02 00:00:00",4172,"Hardin","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-12-02 00:00:00",4173,"O'Brien","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"$19.34","38.68"
"2014-12-02 00:00:00",4173,"O'Brien","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-12-02 00:00:00",4176,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$15.74","47.22"
"2014-12-02 00:00:00",4177,"Marshall","Sazerac Co., Inc.","Tortilla Gold Tequila",3,"$9.30","27.90"
"2014-12-02 00:00:00",4203,"Bremer","E AND J GALLO WINERY","Familia Camarena Reposado",3,"$15.00","45.00"
"2014-12-02 00:00:00",4203,"Bremer","The Patron Spirits Company","Patron Tequila Silver Mini",1,"$30.45","30.45"
"2014-12-02 00:00:00",4205,"Marshall","Jim Beam Brands","Sauza Gold",3,"$14.18","42.54"
"2014-12-02 00:00:00",4205,"Marshall","Luxco-St Louis","Juarez Tequila Gold",6,"$20.25","121.50"
"2014-12-02 00:00:00",4209,"Polk","Luxco-St Louis","Juarez Tequila Gold",12,"$9.75","117.00"
"2014-12-02 00:00:00",4209,"Polk","Luxco-St Louis","Juarez Tequila Silver",12,"$9.75","117.00"
"2014-12-02 00:00:00",4209,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$30.38","182.28"
"2014-12-02 00:00:00",4209,"Polk","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-12-02 00:00:00",4233,"Howard","Jim Beam Brands","Sauza Gold",12,"$14.18","170.16"
"2014-12-02 00:00:00",4236,"Wright","Proximo","Jose Cuervo Especial Reposado Tequila",1,"$30.38","30.38"
"2014-12-02 00:00:00",4246,"Page","Sazerac Co., Inc.","Tortilla Gold Tequila",3,"$9.30","27.90"
"2014-12-02 00:00:00",4246,"Page","Sazerac Co., Inc.","Tortilla White Tequila",3,"$9.30","27.90"
"2014-12-02 00:00:00",4248,"O'Brien","Brown-Forman Corporation","El Jimador Reposado Tequila",12,"$16.73","200.76"
"2014-12-02 00:00:00",4249,"Page","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$15.74","47.22"
"2014-12-02 00:00:00",4249,"Page","Sazerac Co., Inc.","Tortilla White Tequila",3,"$9.30","27.90"
"2014-12-02 00:00:00",4253,"Madison","Brown-Forman Corporation","El Jimador Reposado Tequila",3,"$16.73","50.19"
"2014-12-02 00:00:00",4253,"Madison","Jim Beam Brands","Sauza Blanco Silver",3,"$14.18","42.54"
"2014-12-02 00:00:00",4256,"Sioux","E AND J GALLO WINERY","Familia Camarena Silver",2,"$15.00","30.00"
"2014-12-02 00:00:00",4277,"Plymouth","Proximo","Jose Cuervo Especial Reposado Flask",3,"$8.25","24.75"
"2014-12-02 00:00:00",4277,"Plymouth","Sazerac North America","Montezuma Gold Tequila",12,"$10.53","126.36"
"2014-12-02 00:00:00",4285,"Chickasaw","Proximo","Jose Cuervo Especial Silver",6,"$15.74","94.44"
"2014-12-02 00:00:00",4291,"Union","Luxco-St Louis","Juarez Tequila Silver",2,"$10.38","20.76"
"2014-12-02 00:00:00",4291,"Union","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$18.75","56.25"
"2014-12-02 00:00:00",4291,"Union","Proximo","Jose Cuervo Especial Reposado Tequila",4,"$15.74","62.96"
"2014-12-02 00:00:00",4291,"Union","Proximo","Jose Cuervo Especial Silver",2,"$15.74","31.48"
"2014-12-02 00:00:00",4297,"Linn","Campari(skyy)","Cabo Wabo Blanco",6,"$27.26","163.56"
"2014-12-02 00:00:00",4297,"Linn","Campari(skyy)","Cabo Wabo Reposado",2,"$31.14","62.28"
"2014-12-02 00:00:00",4297,"Linn","Gemini Spirits","Margaritaville Silver Tequila",12,"$11.27","135.24"
"2014-12-02 00:00:00",4297,"Linn","Proximo","1800 Coconut",1,"$23.19","23.19"
"2014-12-02 00:00:00",4297,"Linn","Proximo","1800 Silver Tequila",12,"$13.44","161.28"
"2014-12-02 00:00:00",4297,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",4297,"Linn","The Patron Spirits Company","Patron Tequila Silver Mini",1,"$30.45","30.45"
"2014-12-02 00:00:00",4299,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-12-02 00:00:00",4317,"Adair","Proximo","Jose Cuervo Especial Silver",1,"$15.74","15.74"
"2014-12-02 00:00:00",4317,"Adair","Sazerac Co., Inc.","Tortilla Gold Tequila",1,"$9.30","9.30"
"2014-12-02 00:00:00",4336,"Lyon","Sidney Frank Importing Co.","Casamigos Blanco",1,"$40.26","40.26"
"2014-12-02 00:00:00",4336,"Lyon","Sidney Frank Importing Co.","Casamigos Reposado",1,"$41.76","41.76"
"2014-12-02 00:00:00",4336,"Lyon","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-12-02 00:00:00",4344,"Polk","Diageo Americas","Don Julio Anejo Tequila",1,"$48.74","48.74"
"2014-12-02 00:00:00",4344,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",1,"$8.25","8.25"
"2014-12-02 00:00:00",4346,"Benton","Luxco-St Louis","Juarez Tequila Gold",2,"$10.38","20.76"
"2014-12-02 00:00:00",4346,"Benton","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-12-02 00:00:00",4378,"Dallas","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-12-02 00:00:00",4387,"Dickinson","Proximo","Jose Cuervo Especial Reposado Tequila Mini",12,"$17.25","207.00"
"2014-12-02 00:00:00",4395,"Hamilton","The Patron Spirits Company","Patron Silver Tequila",3,"$21.00","63.00"
"2014-12-02 00:00:00",4405,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",2,"$8.25","16.50"
"2014-12-02 00:00:00",4411,"Dallas","Proximo","Jose Cuervo Especial Reposado Flask",4,"$8.25","33.00"
"2014-12-02 00:00:00",4411,"Dallas","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-12-02 00:00:00",4414,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Flask",3,"$8.25","24.75"
"2014-12-02 00:00:00",4426,"Marshall","E AND J GALLO WINERY","Familia Camarena Silver",2,"$15.00","30.00"
"2014-12-02 00:00:00",4426,"Marshall","Proximo","1800 Silver Tequila",2,"$13.44","26.88"
"2014-12-02 00:00:00",4430,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila Mini",5,"$17.25","86.25"
"2014-12-02 00:00:00",4451,"Hamilton","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$15.74","94.44"
"2014-12-02 00:00:00",4459,"Wright","The Patron Spirits Company","Patron Silver Tequila",3,"$21.00","63.00"
"2014-12-02 00:00:00",4461,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",3,"$17.25","51.75"
"2014-12-02 00:00:00",4474,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-12-02 00:00:00",4490,"Linn","Proximo","Jose Cuervo Especial Silver",5,"$15.74","78.70"
"2014-12-02 00:00:00",4490,"Linn","The Patron Spirits Company","Patron Silver Tequila",2,"$21.00","42.00"
"2014-12-02 00:00:00",4496,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
