"date","store","county","vendor","description","bottle_qty","total"
"2014-11-18 00:00:00",4256,"Sioux","Sazerac Co. Inc.","Tortilla White Tequila",2,"18.60"
"2014-11-18 00:00:00",4272,"Emmet","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4277,"Plymouth","Proximo","Jose Cuervo Cinge Mini",1,"17.25"
"2014-11-18 00:00:00",4277,"Plymouth","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-18 00:00:00",4277,"Plymouth","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",4,"41.08"
"2014-11-18 00:00:00",4277,"Plymouth","Sazerac North America","Montezuma Gold Tequila",60,"631.80"
"2014-11-18 00:00:00",4291,"Union","Luxco-St Louis","Juarez Tequila Silver",2,"20.76"
"2014-11-18 00:00:00",4291,"Union","Proximo","Jose Cuervo Especial Reposado Tequila",2,"31.48"
"2014-11-18 00:00:00",4297,"Linn","Proximo","1800 Reposado Tequila",2,"26.88"
"2014-11-18 00:00:00",4299,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",4,"62.96"
"2014-11-18 00:00:00",4299,"Linn","Proximo","Jose Cuervo Especial Reposado Square",6,"49.50"
"2014-11-18 00:00:00",4310,"Cherokee","Proximo","Jose Cuervo Especial Silver",4,"62.96"
"2014-11-18 00:00:00",4310,"Cherokee","E AND J GALLO WINERY","Familia Camarena Silver",3,"45.00"
"2014-11-18 00:00:00",4310,"Cherokee","Proximo","Jose Cuervo Especial Reposado Tequila",4,"62.96"
"2014-11-18 00:00:00",4311,"Webster","Proximo","Jose Cuervo Especial Silver",6,"94.44"
"2014-11-18 00:00:00",4311,"Webster","Proximo","1800 Silver Tequila",6,"139.14"
"2014-11-18 00:00:00",4311,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-18 00:00:00",4317,"Adair","Proximo","1800 Silver Tequila",12,"278.28"
"2014-11-18 00:00:00",4318,"Montgomery","Sazerac Co. Inc.","Tortilla Gold Tequila",2,"18.60"
"2014-11-18 00:00:00",4337,"Lyon","The Patron Spirits Company","Patron Tequila Silver",3,"121.50"
"2014-11-18 00:00:00",4344,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4344,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",1,"18.75"
"2014-11-18 00:00:00",4344,"Polk","Luxco-Cleveland","La Prima Tequila/gold",1,"9.89"
"2014-11-18 00:00:00",4357,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-18 00:00:00",4384,"Dallas","Proximo","Jose Cuervo Especial Reposado Flask",6,"49.50"
"2014-11-18 00:00:00",4388,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",8,"36.00"
"2014-11-18 00:00:00",4388,"Polk","Proximo","Jose Cuervo Especial Reposado Square",4,"33.00"
"2014-11-18 00:00:00",4393,"Polk","The Patron Spirits Company","Patron Silver Tequila",3,"63.00"
"2014-11-18 00:00:00",4393,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",3,"47.22"
"2014-11-18 00:00:00",4395,"Hamilton","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4395,"Hamilton","Proximo","Jose Cuervo Especial Reposado Flask",6,"49.50"
"2014-11-18 00:00:00",4395,"Hamilton","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4411,"Dallas","Proximo","Jose Cuervo Especial Reposado Tequila",4,"62.96"
"2014-11-18 00:00:00",4414,"Pottawattamie","The Patron Spirits Company","Patron Silver Tequila",3,"63.00"
"2014-11-18 00:00:00",4426,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila Mini",2,"34.50"
"2014-11-18 00:00:00",4426,"Marshall","Proximo","Jose Cuervo Especial Reposado Square",12,"99.00"
"2014-11-18 00:00:00",4434,"Lyon","Proximo","Jose Cuervo Especial Reposado Tequila",3,"47.22"
"2014-11-18 00:00:00",4446,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",10,"45.00"
"2014-11-18 00:00:00",4446,"Polk","Proximo","Jose Cuervo Especial Reposado Square",6,"49.50"
"2014-11-18 00:00:00",4451,"Hamilton","Proximo","Jose Cuervo Especial Reposado Flask",3,"24.75"
"2014-11-18 00:00:00",4451,"Hamilton","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4458,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",9,"40.50"
"2014-11-18 00:00:00",4461,"Polk","The Patron Spirits Company","Patron Silver Tequila",4,"84.00"
"2014-11-18 00:00:00",4461,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4461,"Polk","Proximo","Jose Cuervo Especial Reposado Square",10,"82.50"
"2014-11-18 00:00:00",4477,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4485,"O'Brien","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4485,"O'Brien","Proximo","Jose Cuervo Especial Reposado Square",5,"41.25"
"2014-11-18 00:00:00",4490,"Linn","The Patron Spirits Company","Patron Silver Tequila",8,"168.00"
"2014-11-18 00:00:00",4490,"Linn","Proximo","Jose Cuervo Especial Reposado Flask",3,"24.75"
"2014-11-18 00:00:00",4516,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila Mini",3,"51.75"
"2014-11-18 00:00:00",4524,"Floyd","Jim Beam Brands","Hornitos Lime Shot",3,"59.04"
"2014-11-18 00:00:00",4517,"Linn","The Patron Spirits Company","Patron Silver Tequila",6,"126.00"
"2014-11-18 00:00:00",4524,"Floyd","Luxco-St Louis","Juarez Tequila Gold",4,"39.00"
"2014-11-18 00:00:00",4528,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-18 00:00:00",4533,"Mitchell","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4545,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",17,"688.50"
"2014-11-18 00:00:00",4557,"Tama","Luxco-St Louis","Juarez Tequila Silver",3,"31.14"
"2014-11-18 00:00:00",4559,"Mitchell","Sazerac North America","Montezuma Gold Tequila",12,"126.36"
"2014-11-18 00:00:00",4566,"Linn","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-11-18 00:00:00",4566,"Linn","Proximo","Jose Cuervo Especial Reposado Flask",5,"41.25"
"2014-11-18 00:00:00",4566,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4576,"Dickinson","Proximo","Jose Cuervo Especial Silver",3,"47.22"
"2014-11-18 00:00:00",4576,"Dickinson","Proximo","Jose Cuervo Especial Reposado Tequila",4,"62.96"
"2014-11-18 00:00:00",4582,"Dickinson","Proximo","Jose Cuervo Especial Silver",2,"31.48"
"2014-11-18 00:00:00",4602,"Mills","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-11-18 00:00:00",4617,"Polk","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-11-18 00:00:00",4617,"Polk","Bacardi U.S.A. Inc.","Cazadores Anejo",2,"60.00"
"2014-11-18 00:00:00",4626,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4667,"Madison","Proximo","Jose Cuervo Especial Reposado Flask",3,"24.75"
"2014-11-18 00:00:00",4877,"Polk","Proximo","1800 Silver Tequila",12,"161.28"
"2014-11-18 00:00:00",4731,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-18 00:00:00",4731,"Polk","The Patron Spirits Company","Patron Anejo",12,"558.00"
"2014-11-18 00:00:00",4743,"Pottawattamie","Jim Beam Brands","Hornitos Gold",12,"236.16"
"2014-11-18 00:00:00",4764,"Webster","Proximo","Jose Cuervo Especial Silver",3,"47.22"
"2014-11-18 00:00:00",4764,"Webster","Luxco-St Louis","Juarez Tequila Silver",6,"58.50"
"2014-11-18 00:00:00",4764,"Webster","The Patron Spirits Company","Patron Silver Tequila",12,"252.00"
"2014-11-18 00:00:00",4764,"Webster","Jim Beam Brands","Hornitos Gold",3,"59.04"
"2014-11-18 00:00:00",4774,"Emmet","The Patron Spirits Company","Patron Silver Tequila",12,"252.00"
"2014-11-18 00:00:00",4774,"Emmet","Proximo","Jose Cuervo Especial Reposado Flask",24,"198.00"
"2014-11-18 00:00:00",4774,"Emmet","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-18 00:00:00",4786,"Madison","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",4805,"Webster","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-11-18 00:00:00",4812,"Floyd","Proximo","Jose Cuervo Especial Silver",24,"198.00"
"2014-11-18 00:00:00",4812,"Floyd","Proximo","1800 Silver Tequila",12,"161.28"
"2014-11-18 00:00:00",4812,"Floyd","Sazerac North America","Monte Alban Mezcal",12,"238.68"
"2014-11-18 00:00:00",4820,"Lyon","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4866,"Pottawattamie","Proximo","Jose Cuervo Cinge",3,"47.61"
"2014-11-18 00:00:00",4866,"Pottawattamie","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-11-18 00:00:00",4866,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Square",4,"33.00"
"2014-11-18 00:00:00",4872,"Madison","The Patron Spirits Company","Patron Silver Tequila",3,"63.00"
"2014-11-18 00:00:00",4877,"Polk","Pernod Ricard USA/Austin Nichols","Avion Silver",3,"112.47"
"2014-11-18 00:00:00",4877,"Polk","Pernod Ricard USA/Austin Nichols","Avion Anejo",3,"130.47"
"2014-11-18 00:00:00",4877,"Polk","Pernod Ricard USA/Austin Nichols","Avion Reposado",3,"119.22"
"2014-11-18 00:00:00",4877,"Polk","Jim Beam Brands","Sauza Gold",3,"40.20"
"2014-11-18 00:00:00",4877,"Polk","Jim Beam Brands","Sauza Gold",3,"51.99"
"2014-11-18 00:00:00",4878,"O'Brien","Proximo","Jose Cuervo Especial Reposado Tequila",3,"91.14"
"2014-11-18 00:00:00",4895,"Linn","Proximo","Jose Cuervo Especial Reposado Square",12,"99.00"
"2014-11-18 00:00:00",4899,"Palo Alto","Proximo","Jose Cuervo Especial Reposado Tequila",2,"37.50"
"2014-11-18 00:00:00",4901,"Polk","Proximo","Jose Cuervo Especial Silver",3,"47.22"
"2014-11-18 00:00:00",4901,"Polk","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",4,"41.08"
"2014-11-18 00:00:00",4904,"Lyon","Proximo","Jose Cuervo Especial Reposado Tequila",1,"18.75"
"2014-11-18 00:00:00",4909,"Sioux","Campari(skyy)","Cabo Wabo Blanco",6,"135.06"
"2014-11-18 00:00:00",4909,"Sioux","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4909,"Sioux","Wilson Daniels Ltd.","Corralejo Reposado Tequila",6,"135.00"
"2014-11-18 00:00:00",4924,"Chickasaw","Proximo","Jose Cuervo Especial Silver",2,"16.50"
"2014-11-18 00:00:00",4924,"Chickasaw","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-18 00:00:00",4939,"Polk","Proximo","Jose Cuervo Especial Silver",2,"16.50"
"2014-11-18 00:00:00",4939,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",6,"27.00"
"2014-11-18 00:00:00",4939,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",2,"16.50"
"2014-11-18 00:00:00",4945,"Mitchell","The Patron Spirits Company","Patron Silver Tequila",1,"21.00"
"2014-11-18 00:00:00",4945,"Mitchell","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-11-18 00:00:00",4945,"Mitchell","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-11-18 00:00:00",4945,"Mitchell","Proximo","Jose Cuervo Especial Reposado Tequila",1,"15.74"
"2014-11-18 00:00:00",4945,"Mitchell","Proximo","Jose Cuervo Especial Reposado Tequila",5,"93.75"
"2014-11-18 00:00:00",4981,"Tama","Proximo","Jose Cuervo Especial Reposado Tequila",48,"216.00"
"2014-11-18 00:00:00",4986,"Floyd","Jim Beam Brands","Hornitos Gold",1,"19.68"
"2014-11-18 00:00:00",5005,"Pocahontas","Proximo","Jose Cuervo Especial Reposado Tequila",3,"47.22"
"2014-11-18 00:00:00",5005,"Pocahontas","Luxco-St Louis","Juarez Tequila Gold",3,"31.14"
"2014-11-18 00:00:00",5008,"Palo Alto","Proximo","Jose Cuervo Especial Reposado Tequila",3,"47.22"
"2014-11-18 00:00:00",5008,"Palo Alto","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"33.46"
"2014-11-18 00:00:00",5008,"Palo Alto","Luxco-St Louis","Juarez Tequila Gold",3,"29.25"
"2014-11-18 00:00:00",5023,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",48,"216.00"
"2014-11-18 00:00:00",5036,"Linn","The Patron Spirits Company","Patron Silver Tequila",6,"126.00"
"2014-11-18 00:00:00",5036,"Linn","Proximo","Jose Cuervo Especial Reposado Square",12,"99.00"
"2014-11-18 00:00:00",5061,"Linn","Proximo","Jose Cuervo Especial Silver",6,"94.44"
"2014-11-18 00:00:00",5061,"Linn","The Patron Spirits Company","Patron Silver Tequila",3,"63.00"
"2014-11-18 00:00:00",5061,"Linn","Proximo","Jose Cuervo Especial Reposado Flask",3,"24.75"
"2014-11-18 00:00:00",5061,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",6,"94.44"
"2014-11-18 00:00:00",2522,"Dickinson","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-18 00:00:00",2522,"Dickinson","Sazerac Co. Inc.","Tortilla White Tequila",6,"113.76"
"2014-11-18 00:00:00",2522,"Dickinson","Sazerac Co. Inc.","Tortilla White Tequila",12,"119.52"
"2014-11-18 00:00:00",2522,"Dickinson","Bacardi U.S.A. Inc.","Cazadores Anejo",3,"90.00"
"2014-11-17 00:00:00",2191,"Lee","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-17 00:00:00",2191,"Lee","Bacardi U.S.A. Inc.","Cazadores Anejo",1,"30.00"
"2014-11-17 00:00:00",2191,"Lee","Bacardi U.S.A. Inc.","Cazadores Reposado",1,"22.50"
"2014-11-17 00:00:00",2191,"Lee","Diageo Americas","Don Julio Reposado",1,"43.49"
"2014-11-17 00:00:00",2191,"Lee","Proximo","Jose Cuervo Especial Reposado Tequila",24,"450.00"
"2014-11-17 00:00:00",2191,"Lee","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-11-17 00:00:00",2191,"Lee","Jim Beam Brands","Sauza Gold",3,"51.99"
"2014-11-17 00:00:00",2191,"Lee","Jim Beam Brands","Hornitos Gold",3,"70.83"
"2014-11-17 00:00:00",2190,"Polk","Diageo Americas","Peligroso Cinnamon",2,"34.50"
"2014-11-17 00:00:00",2190,"Polk","Pernod Ricard USA/Austin Nichols","Olmeca Altos Plata",1,"17.24"
"2014-11-17 00:00:00",2190,"Polk","Diageo Americas","Peligroso Silver",3,"67.50"
"2014-11-17 00:00:00",2190,"Polk","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-11-17 00:00:00",2190,"Polk","Wilson Daniels Ltd.","Corralejo Reposado Tequila",6,"135.00"
"2014-11-17 00:00:00",2190,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"38.68"
"2014-11-17 00:00:00",2190,"Polk","Diageo Americas","Peligroso Anejo",3,"90.00"
"2014-11-17 00:00:00",2190,"Polk","Diageo Americas","Peligroso Reposado",3,"78.75"
"2014-11-17 00:00:00",2190,"Polk","Jim Beam Brands","Sauza Gold",2,"26.80"
"2014-11-17 00:00:00",2190,"Polk","Jim Beam Brands","Sauza Gold",1,"17.33"
"2014-11-17 00:00:00",2190,"Polk","Jim Beam Brands","Hornitos Gold",2,"39.36"
"2014-11-17 00:00:00",2190,"Polk","Trinchero Family Estates","Tres Agaves Reposado",1,"26.51"
"2014-11-17 00:00:00",2448,"Warren","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-11-17 00:00:00",2448,"Warren","Mccormick Distilling Company","Tarantula Plata 100",1,"15.00"
"2014-11-17 00:00:00",2448,"Warren","Luxco-St Louis","Juarez Tequila Gold",3,"31.14"
"2014-11-17 00:00:00",2448,"Warren","Sazerac North America","Montezuma Gold Tequila",2,"21.06"
"2014-11-17 00:00:00",2460,"Franklin","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-11-17 00:00:00",2460,"Franklin","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-17 00:00:00",2460,"Franklin","Jim Beam Brands","Hornitos Gold",3,"59.04"
"2014-11-17 00:00:00",2460,"Franklin","Bacardi U.S.A. Inc.","Corzo Anejo Tequila",6,"278.76"
"2014-11-17 00:00:00",2478,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-17 00:00:00",2478,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-17 00:00:00",2487,"Jones","The Patron Spirits Company","Patron Tequila Silver",3,"121.50"
"2014-11-17 00:00:00",2506,"Des Moines","Proximo","1800 Reposado Tequila",12,"278.28"
"2014-11-17 00:00:00",2506,"Des Moines","Proximo","Jose Cuervo Especial Silver",6,"94.44"
"2014-11-17 00:00:00",2506,"Des Moines","Luxco-St Louis","El Mayor Blanco",4,"66.00"
"2014-11-17 00:00:00",2506,"Des Moines","Luxco-St Louis","Juarez Tequila Silver",48,"498.24"
"2014-11-17 00:00:00",2506,"Des Moines","Jim Beam Brands","Sauza Blue Silver",12,"189.00"
"2014-11-17 00:00:00",2506,"Des Moines","Jim Beam Brands","Hornitos Plata",4,"78.72"
"2014-11-17 00:00:00",2506,"Des Moines","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-17 00:00:00",2506,"Des Moines","Proximo","Jose Cuervo Especial Reposado Tequila",36,"675.00"
"2014-11-17 00:00:00",2506,"Des Moines","Brown-Forman Corporation","El Jimador Reposado Tequila",5,"83.65"
"2014-11-17 00:00:00",2507,"Des Moines","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-17 00:00:00",2512,"Johnson","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-11-17 00:00:00",2512,"Johnson","E AND J GALLO WINERY","Familia Camarena Silver",12,"180.00"
"2014-11-17 00:00:00",2512,"Johnson","Luxco-St Louis","Juarez Tequila Silver",36,"373.68"
"2014-11-17 00:00:00",2512,"Johnson","Luxco-St Louis","Juarez Tequila Silver",6,"121.50"
"2014-11-17 00:00:00",2512,"Johnson","Luxco-Cleveland","La Prima Tequila/white",12,"118.68"
"2014-11-17 00:00:00",2512,"Johnson","Pernod Ricard USA/Austin Nichols","Olmeca Altos Plata",6,"103.44"
"2014-11-17 00:00:00",2512,"Johnson","The Patron Spirits Company","Patron Silver Tequila",3,"63.00"
"2014-11-17 00:00:00",2512,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",48,"216.00"
"2014-11-17 00:00:00",2512,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",24,"450.00"
"2014-11-17 00:00:00",2512,"Johnson","Wilson Daniels Ltd.","Corralejo Reposado Tequila",12,"270.00"
"2014-11-17 00:00:00",2512,"Johnson","Brown-Forman Corporation","El Jimador Reposado Tequila",12,"200.76"
"2014-11-17 00:00:00",2512,"Johnson","Luxco-St Louis","Juarez Tequila Gold",120,"1245.60"
"2014-11-17 00:00:00",2512,"Johnson","The Patron Spirits Company","Patron Anejo",2,"49.50"
"2014-11-17 00:00:00",2512,"Johnson","Jim Beam Brands","Hornitos Gold",12,"283.32"
"2014-11-17 00:00:00",2517,"Jasper","Sazerac Co. Inc.","Tortilla White Tequila",12,"119.52"
"2014-11-17 00:00:00",2517,"Jasper","Proximo","Jose Cuervo Especial Silver",3,"47.22"
"2014-11-17 00:00:00",2517,"Jasper","Bacardi U.S.A. Inc.","Cazadores Reposado",1,"22.50"
"2014-11-17 00:00:00",2517,"Jasper","Diageo Americas","Don Julio Reposado",2,"86.98"
"2014-11-17 00:00:00",2517,"Jasper","Proximo","Jose Cuervo Especial Reposado Tequila",4,"18.00"
"2014-11-17 00:00:00",2517,"Jasper","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-17 00:00:00",2517,"Jasper","Proximo","Jose Cuervo Especial Reposado Tequila",6,"182.28"
"2014-11-17 00:00:00",2517,"Jasper","Luxco-Cleveland","La Prima Tequila/gold",36,"356.04"
"2014-11-17 00:00:00",2517,"Jasper","Sazerac North America","Montezuma Gold Tequila",12,"126.36"
"2014-11-17 00:00:00",2521,"Polk","Campari(skyy)","Cabo Wabo Blanco",2,"45.02"
"2014-11-17 00:00:00",2521,"Polk","Campari(skyy)","Cabo Wabo Reposado",4,"98.96"
"2014-11-17 00:00:00",2521,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"225.00"
"2014-11-17 00:00:00",2521,"Polk","Wilson Daniels Ltd.","Corralejo Reposado Tequila",2,"45.00"
"2014-11-17 00:00:00",2521,"Polk","The Patron Spirits Company","Patron Anejo",2,"93.00"
"2014-11-17 00:00:00",2527,"Polk","Brown-Forman Corporation","El Jimador Blanco Tequila",2,"33.46"
"2014-11-17 00:00:00",2527,"Polk","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-11-17 00:00:00",2527,"Polk","Diageo Americas","Don Julio Anejo Tequila",2,"97.48"
"2014-11-17 00:00:00",2527,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",1,"19.34"
"2014-11-17 00:00:00",2527,"Polk","Brown-Forman Corporation","El Jimador Reposado Tequila",3,"50.19"
"2014-11-17 00:00:00",2527,"Polk","Luxco-St Louis","Juarez Tequila Gold",6,"121.50"
"2014-11-17 00:00:00",2527,"Polk","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",2,"20.54"
"2014-11-17 00:00:00",2528,"Polk","Proximo","1800 Silver Tequila",3,"69.57"
"2014-11-17 00:00:00",2528,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",3,"45.00"
"2014-11-17 00:00:00",2528,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-11-17 00:00:00",2532,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"188.88"
"2014-11-17 00:00:00",2532,"Polk","Brown-Forman Corporation","El Jimador Reposado Tequila",12,"200.76"
"2014-11-17 00:00:00",2532,"Polk","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-11-17 00:00:00",2535,"Polk","Luxco-St Louis","El Mayor Blanco",6,"99.00"
"2014-11-17 00:00:00",2535,"Polk","WILLIAM GRANT AND SONS INC.","Milagro Silver Tequila",2,"47.08"
"2014-11-17 00:00:00",2535,"Polk","Jim Beam Brands","Sauza Blanco Silver",6,"80.40"
"2014-11-17 00:00:00",2535,"Polk","Bacardi U.S.A. Inc.","Cazadores Reposado",2,"45.00"
"2014-11-17 00:00:00",2535,"Polk","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-11-17 00:00:00",2535,"Polk","Jim Beam Brands","Sauza Gold",4,"53.60"
"2014-11-17 00:00:00",2538,"Black Hawk","Sazerac North America","Montezuma White Tequila",3,"31.59"
"2014-11-17 00:00:00",2538,"Black Hawk","Jim Beam Brands","Hornitos Black Barrel",2,"47.22"
"2014-11-17 00:00:00",2538,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Flask",1,"8.25"
